,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden
,CO_PPM,CO_PPM,CO_PPM,CO_TShl,CO_TShl,CO_TShl,PM10_BP,PM10_BP,PM10_BP,PM10_RH,PM10_RH,PM10_RH,PM10_Tamb,PM10_Tamb,PM10_Tamb,PM10_TShl,PM10_TShl,PM10_TShl,PM10L,PM10L,PM10L,PM10L_Qt,PM10L_Qt,PM10L_Qt,PM10S,PM10S,PM10S,PM10S_Qt,PM10S_Qt,PM10S_Qt,PM25_BP,PM25_BP,PM25_BP,PM25_Qt,PM25_Qt,PM25_Qt,PM25_RH,PM25_RH,PM25_RH,PM25_Tamb,PM25_Tamb,PM25_Tamb,PM25_TShl,PM25_TShl,PM25_TShl,PM25L,PM25L,PM25L,PMc,PMc,PMc,WD_S_15m,WD_S_15m,WD_S_15m,WD_V_15m,WD_V_15m,WD_V_15m,WS_S_15m,WS_S_15m,WS_S_15m,WS_V_15m,WS_V_15m,WS_V_15m
,PPM,PPM,PPM,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,% RH,% RH,% RH,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,ug/m3 L,ug/m3 L,ug/m3 L,L/M,L/M,L/M,ug/m3 S,ug/m3 S,ug/m3 S,L/M,L/M,L/M,MM/HG,MM/HG,MM/HG,L/M,L/M,L/M,% RH,% RH,% RH,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,DEG,DEG,DEG,DEG,DEG,DEG,M/SEC,M/SEC,M/SEC,M/SEC,M/SEC,M/SEC
Date,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes
12-Aug-2024 07:00,0.445,E,2,19.2,E,2,755,,,31,,,10.6,,,25.5,,,5,,,0.7,,,4,,,0.732,,,756,,,0.701,,,31,,,10.5,,,25.2,,,3,,,1,,,,,,,,,,,,,,
12-Aug-2024 08:00,0.223,E,2,19.4,E,2,755,,,31,,,11.5,,,25.4,,,7,,,0.7,,,7,,,0.729,,,756,,,0.7,,,32,,,11.4,,,24.7,,,3,,,5,,,,,,,,,,,,,,
12-Aug-2024 09:00,0.199,E,2,19.4,E,2,756,,,32,,,11.1,,,25.5,,,9,,,0.701,,,8,,,0.732,,,756,,,0.701,,,33,,,11,,,25.2,,,9,,,0,,,,,,,,,,,,,,
12-Aug-2024 10:00,0.239,,,20.1,,,756,,,33,,,11.6,,,25.5,,,10,,,0.701,,,10,,,0.73,,,757,,,0.701,,,34,,,11.5,,,25.3,,,6,,,4,,,,,,,,,,,,,,
12-Aug-2024 11:00,0.155,,,20.9,,,756,,,33,,,11.6,,,25.3,,,10,,,0.7,,,9,,,0.73,,,757,,,0.701,,,34,,,11.5,,,25.2,,,4,,,6,,,,,,,,,,,,,,
12-Aug-2024 12:00,0.164,,,21.3,,,756,,,34,,,11.6,,,25.3,,,6,,,0.7,,,6,,,0.729,,,757,,,0.7,,,34,,,11.5,,,25.3,,,2,,,4,,,,,,,,,,,,,,
12-Aug-2024 13:00,0.17,,,21.5,,,756,,,34,,,11.3,,,25.6,,,3,,,0.7,,,3,,,0.73,,,757,,,0.7,,,34,,,11.3,,,25.2,,,2,,,1,,,,,,,,,,,,,,
12-Aug-2024 14:00,0.173,,,21.8,,,756,,,34,,,12.1,,,25.8,,,3,,,0.701,,,2,,,0.73,,,757,,,0.7,,,34,,,12,,,25.6,,,2,,,0,,,,,,,,,,,,,,
12-Aug-2024 15:00,0.187,,,22.1,,,756,,,32,,,13.3,,,26.9,,,2,,,0.7,,,2,,,0.725,,,757,,,0.7,,,32,,,13.3,,,26.9,,,1,,,1,,,,,,,,,,,,,,
12-Aug-2024 16:00,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,,,,,,,,,,,
12-Aug-2024 17:00,0.142,E,,22.3,,,756,,,33,,,12.7,,,25.4,,,6,,,0.7,,,6,,,0.727,,,757,,,0.701,,,33,,,12.6,,,25.3,,,0,,,6,,,,,,,,,,,,,,
12-Aug-2024 18:00,0.118,E,,22.6,,,756,,,32,,,13.1,,,26.6,,,6,,,0.7,,,5,,,0.726,,,757,,,0.7,,,32,,,13.2,,,26.4,,,2,,,4,,,,,,,,,,,,,,
12-Aug-2024 19:00,0.12,E,,22.7,,,757,,,31,,,13.1,,,27.2,,,4,,,0.7,,,4,,,0.727,,,757,,,0.701,,,32,,,13.2,,,26.9,,,2,,,1,,,,,,,,,,,,,,
12-Aug-2024 20:00,0.122,E,,22.8,,,757,,,31,,,12.7,,,27.2,,,6,,,0.7,,,6,,,0.728,,,758,,,0.701,,,31,,,12.6,,,27,,,5,,,2,,,,,,,,,,,,,,
12-Aug-2024 21:00,0.164,E,,22.7,,,757,,,33,,,11,,,26,,,8,,,0.701,,,7,,,0.733,,,758,,,0.701,,,33,,,10.9,,,25.9,,,4,,,4,,,,,,,,,,,,,,
12-Aug-2024 22:00,0.271,E,,22.6,E,,757,,,33,,,9.5,,,25.5,,,19,,,0.701,,,18,,,0.737,,,758,,,0.701,,,33,,,9.4,,,25.1,,,14,,,5,,,,,,,,,,,,,,
12-Aug-2024 23:00,0.306,E,,22.3,,,757,,,32,,,8.4,,,25.5,,,9,,,0.701,,,8,,,0.741,,,758,,,0.701,,,32,,,8.3,,,25.2,,,7,,,2,,,,,,,,,,,,,,
13-Aug-2024 00:00,,IE,,22.2,,,758,,,31,,,7.7,,,25.5,,,7,,,0.701,,,7,,,0.742,,,759,,,0.701,,,31,,,7.7,,,25.2,,,1,,,6,,,,,,,,,,,,,,
13-Aug-2024 01:00,0.392,E,,21.9,,,758,,,30,,,6.8,,,25.5,,,9,,,0.701,,,8,,,0.745,,,759,,,0.7,,,30,,,6.7,,,25.3,,,5,,,4,,,,,,,,,,,,,,
13-Aug-2024 02:00,0.31,E,,21.6,,,758,,,30,,,6.4,,,25.5,,,7,,,0.701,,,7,,,0.747,,,759,,,0.701,,,30,,,6.4,,,25.3,,,10,,,-2,,,,,,,,,,,,,,
13-Aug-2024 03:00,0.258,E,,21.3,,,759,,,30,,,6.4,,,25.5,,,6,,,0.701,,,5,,,0.747,,,759,,,0.701,,,30,,,6.3,,,25.3,,,6,,,-1,,,,,,,,,,,,,,
13-Aug-2024 04:00,0.21,E,,21,,,759,,,31,,,7.1,,,25.5,,,6,,,0.701,,,6,,,0.745,,,759,,,0.7,,,31,,,7,,,25.3,,,4,,,3,,,,,,,,,,,,,,
13-Aug-2024 05:00,0.224,E,,21.1,,,759,,,32,,,7.9,,,25.5,,,7,,,0.701,,,6,,,0.743,,,760,,,0.7,,,32,,,7.8,,,25.2,,,2,,,5,,,,,,,,,,,,,,
13-Aug-2024 06:00,0.347,E,,21.1,,,759,,,33,,,9,,,25.4,,,10,,,0.701,,,9,,,0.74,,,760,,,0.701,,,34,,,8.9,,,25.2,,,3,,,6,,,,,,,,,,,,,,
13-Aug-2024 07:00,0.197,E,,21.4,E,,759,,,35,,,10.5,,,25.5,,,7,,,0.7,,,7,,,0.736,,,760,,,0.7,,,35,,,10.4,,,25.3,,,3,,,4,,,,,,,,,,,,,,
13-Aug-2024 08:00,0.226,,,20.5,,,759,,,34,,,11.8,,,25.9,,,7,,,0.7,,,6,,,0.733,,,760,,,0.701,,,34,,,11.7,,,25.9,,,4,,,3,,,,,,,,,,,,,,
13-Aug-2024 09:00,0.165,,,20.6,,,759,,,31,,,13.7,,,28,,,6,,,0.7,,,5,,,0.727,,,760,,,0.7,,,31,,,13.7,,,27.4,,,2,,,4,,,,,,,,,,,,,,
13-Aug-2024 10:00,0.157,,,20.6,,,759,,,29,,,13.5,,,28.7,,,7,,,0.701,,,6,,,0.728,,,760,,,0.7,,,30,,,13.4,,,27.5,,,1,,,6,,,,,,,,,,,,,,
13-Aug-2024 11:00,0.168,,,20.7,,,759,,,27,,,14.9,,,29.3,,,6,,,0.701,,,6,,,0.725,,,760,,,0.701,,,29,,,14.7,,,27.6,,,3,,,3,,,,,,,,,,,,,,
13-Aug-2024 12:00,0.17,,,21,,,759,,,26,,,15.1,,,29.3,,,7,,,0.701,,,7,,,0.725,,,760,,,0.701,,,28,,,15,,,27.5,,,4,,,3,,,,,,,,,,,,,,
13-Aug-2024 13:00,0.171,,,21.2,,,759,,,25,,,16.3,,,29.3,,,10,,,0.7,,,10,,,0.72,,,760,,,0.701,,,27,,,16.1,,,27.5,,,3,,,7,,,,,,,,,,,,,,
13-Aug-2024 14:00,0.145,,,21.5,,,758,,,23,,,17.1,,,29.2,,,6,,,0.701,,,6,,,0.719,,,759,,,0.7,,,24,,,16.9,,,27.4,,,2,,,4,,,,,,,,,,,,,,
13-Aug-2024 15:00,0.158,,,22,,,758,,,23,,,17.9,,,29.4,,,5,,,0.701,,,4,,,0.716,,,759,,,0.7,,,24,,,17.7,,,27.5,,,1,,,3,,,,,,,,,,,,,,
13-Aug-2024 16:00,0.166,,,22.3,,,758,,,23,,,17.8,,,29.4,,,4,,,0.701,,,4,,,0.716,,,759,,,0.701,,,25,,,17.6,,,27.5,,,0,,,3,,,,,,,,,,,,,,
13-Aug-2024 17:00,0.196,,,22.6,,,758,,,24,,,17.6,,,29.4,,,6,,,0.701,,,6,,,0.716,,,759,,,0.7,,,25,,,17.7,,,27.5,,,3,,,3,,,,,,,,,,,,,,
13-Aug-2024 18:00,0.163,,,22.7,,,758,,,24,,,16.7,,,29.4,,,6,,,0.701,,,6,,,0.719,,,759,,,0.7,,,26,,,17,,,27.5,,,3,,,3,,,,,,,,,,,,,,
13-Aug-2024 19:00,0.182,,,22.8,,,758,,,25,,,15.9,,,29.6,,,5,,,0.7,,,5,,,0.722,,,759,,,0.701,,,27,,,16.1,,,27.6,,,0,,,6,,,,,,,,,,,,,,
13-Aug-2024 20:00,0.162,,,22.8,,,758,,,26,,,14.5,,,29.6,,,11,,,0.701,,,10,,,0.725,,,759,,,0.7,,,28,,,14.6,,,27.7,,,1,,,10,,,,,,,,,,,,,,
13-Aug-2024 21:00,0.345,,,22.4,,,758,,,29,,,11.6,,,28,,,21,,,0.701,,,20,,,0.733,,,759,,,0.701,,,31,,,11.6,,,26.8,,,7,,,14,,,,,,,,,,,,,,
13-Aug-2024 22:00,0.372,,,22,,,759,,,32,,,10.7,,,26.1,,,19,,,0.702,,,18,,,0.736,,,759,,,0.701,,,33,,,10.6,,,25.5,,,10,,,9,,,,,,,,,,,,,,
13-Aug-2024 23:00,0.267,,,21.6,,,759,,,32,,,9.8,,,25.4,,,15,,,0.701,,,14,,,0.738,,,759,,,0.701,,,34,,,9.8,,,24.4,,,7,,,8,,,,,,,,,,,,,,
14-Aug-2024 00:00,,IE,,21.6,,,759,,,32,,,8.9,,,25.4,,,11,,,0.701,,,11,,,0.74,,,760,,,0.701,,,33,,,8.8,,,24.9,,,10,,,1,,,,,,,,,,,,,,
14-Aug-2024 01:00,0.282,,,21.1,,,759,,,31,,,8,,,25.5,,,13,,,0.701,,,12,,,0.743,,,760,,,0.7,,,32,,,8,,,25.1,,,7,,,6,,,,,,,,,,,,,,
14-Aug-2024 02:00,0.288,,,20.7,,,759,,,31,,,7.7,,,25.5,,,14,,,0.701,,,13,,,0.743,,,760,,,0.7,,,31,,,7.6,,,25.2,,,4,,,9,,,,,,,,,,,,,,
14-Aug-2024 03:00,0.241,,,20.4,,,759,,,29,,,6.9,,,25.5,,,10,,,0.701,,,9,,,0.746,,,760,,,0.701,,,30,,,6.8,,,25.2,,,6,,,4,,,,,,,,,,,,,,
14-Aug-2024 04:00,0.255,,,20,,,759,,,29,,,6.3,,,25.5,,,10,,,0.701,,,9,,,0.747,,,760,,,0.701,,,29,,,6.2,,,25.2,,,5,,,5,,,,,,,,,,,,,,
14-Aug-2024 05:00,0.368,E,2,19.7,E,2,759,,,29,,,6.2,,,25.5,,,14,,,0.701,,,13,,,0.748,,,760,,,0.701,,,29,,,6.1,,,25.3,,,3,,,11,,,,,,,,,,,,,,
14-Aug-2024 06:00,0.51,E,2,19.6,E,2,759,,,31,,,8.6,,,25.4,,,17,,,0.701,,,16,,,0.742,,,760,,,0.7,,,31,,,8.1,,,25.3,,,6,,,11,,,,,,,,,,,,,,
14-Aug-2024 07:00,0.458,E,,19.7,E,,760,,,32,,,12,,,25.7,,,19,,,0.7,,,18,,,0.733,,,760,,,0.7,,,32,,,10.7,,,25.9,,,5,,,14,,,,,,,,,,,,,,
14-Aug-2024 08:00,0.519,,,20.1,,,760,,,29,,,14.3,,,26.7,,,6,,,0.7,,,6,,,0.727,,,761,,,0.7,,,29,,,13.7,,,27.4,,,3,,,3,,,,,,,,,,,,,,
14-Aug-2024 09:00,0.423,,,20.4,,,760,,,25,,,15.8,,,28.9,,,8,,,0.7,,,8,,,0.723,,,761,,,0.7,,,26,,,15.4,,,27.4,,,1,,,7,,,,,,,,,,,,,,
14-Aug-2024 10:00,0.165,,,20.6,,,760,,,24,,,16.2,,,29.3,,,7,,,0.7,,,6,,,0.722,,,761,,,0.7,,,26,,,16,,,27.4,,,1,,,6,,,,,,,,,,,,,,
14-Aug-2024 11:00,0.172,,,21.1,,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,,IE,,761,,,0.701,,,25,,,17,,,27.5,,,2,,,,IE,,,,,,,,,,,,,
14-Aug-2024 12:00,0.168,,,21.7,,,760,,,23,,,18.4,,,29.3,,,2,,,0.7,,,2,,,0.717,,,761,,,0.7,,,25,,,18.3,,,27.5,,,3,,,-1,,,,,,,,,,,,,,
14-Aug-2024 13:00,0.173,,,22.2,,,760,,,23,,,18.7,,,29.4,,,6,,,0.701,,,6,,,0.716,,,761,,,0.7,,,24,,,18.6,,,27.5,,,3,,,4,,,,,,,,,,,,,,
14-Aug-2024 14:00,0.173,,,22.6,,,760,,,23,,,19,,,29.4,,,6,,,0.701,,,6,,,0.715,,,761,,,0.7,,,25,,,18.9,,,27.5,,,1,,,5,,,,,,,,,,,,,,
14-Aug-2024 15:00,0.169,,,23,,,760,,,23,,,19.2,,,29.5,,,7,,,0.701,,,7,,,0.715,,,761,,,0.7,,,25,,,19,,,27.5,,,1,,,6,,,,,,,,,,,,,,
14-Aug-2024 16:00,0.16,,,23.4,,,760,,,21,,,19.3,,,29.5,,,7,,,0.701,,,7,,,0.715,,,761,,,0.701,,,23,,,19.2,,,27.6,,,1,,,6,,,,,,,,,,,,,,
14-Aug-2024 17:00,0.162,,,23.6,,,760,,,21,,,18.5,,,29.5,,,6,,,0.701,,,5,,,0.717,,,761,,,0.701,,,23,,,18.5,,,27.6,,,-1,,,6,,,,,,,,,,,,,,
14-Aug-2024 18:00,0.154,,,23.9,,,760,,,22,,,17.8,,,29.5,,,5,,,0.701,,,5,,,0.719,,,761,,,0.701,,,24,,,17.8,,,27.6,,,0,,,5,,,,,,,,,,,,,,
14-Aug-2024 19:00,0.179,,,23.9,,,760,,,25,,,17,,,29.6,,,6,,,0.701,,,6,,,0.721,,,761,,,0.701,,,27,,,17,,,27.6,,,4,,,2,,,,,,,,,,,,,,
14-Aug-2024 20:00,0.231,,,23.8,,,761,,,25,,,15.6,,,29.9,,,7,,,0.7,,,7,,,0.724,,,762,,,0.7,,,28,,,15.6,,,27.6,,,5,,,3,,,,,,,,,,,,,,
14-Aug-2024 21:00,0.185,,,23.6,,,761,,,27,,,14.1,,,29.1,,,8,,,0.7,,,7,,,0.729,,,762,,,0.7,,,29,,,14,,,27.7,,,2,,,5,,,,,,,,,,,,,,
14-Aug-2024 22:00,0.321,,,23.3,,,762,,,30,,,12.7,,,28,,,31,,,0.7,,,29,,,0.733,,,762,,,0.7,,,31,,,12.6,,,27.4,,,22,,,9,,,,,,,,,,,,,,
14-Aug-2024 23:00,0.303,,,23.1,,,762,,,32,,,12,,,26.9,,,27,,,0.701,,,25,,,0.735,,,763,,,0.701,,,33,,,11.9,,,26.6,,,21,,,6,,,,,,,,,,,,,,
15-Aug-2024 00:00,,IE,,23.1,,,762,,,33,,,11,,,25.6,,,15,,,0.701,,,14,,,0.738,,,763,,,0.701,,,34,,,10.9,,,25.5,,,5,,,10,,,,,,,,,,,,,,
15-Aug-2024 01:00,0.167,,,22.7,,,762,,,33,,,10.2,,,25.5,,,8,,,0.701,,,9,,,0.74,,,763,,,0.701,,,34,,,10.1,,,24.5,,,0,,,8,,,,,,,,,,,,,,
15-Aug-2024 02:00,0.169,,,22.2,,,762,,,32,,,9.1,,,25.6,,,4,,,0.701,,,3,,,0.742,,,763,,,0.701,,,33,,,9,,,24.9,,,-2,,,6,,,,,,,,,,,,,,
15-Aug-2024 03:00,0.16,,,21.8,,,762,,,31,,,8.4,,,25.6,,,4,,,0.701,,,3,,,0.744,,,763,,,0.7,,,32,,,8.3,,,25.1,,,0,,,3,,,,,,,,,,,,,,
15-Aug-2024 04:00,0.179,,,21.5,,,762,,,30,,,7.4,,,25.6,,,8,,,0.701,,,7,,,0.747,,,763,,,0.7,,,31,,,7.3,,,25.2,,,4,,,3,,,,,,,,,,,,,,
15-Aug-2024 05:00,0.219,,,21.1,,,762,,,30,,,6.9,,,25.6,,,9,,,0.701,,,9,,,0.749,,,763,,,0.701,,,30,,,6.8,,,25.2,,,6,,,4,,,,,,,,,,,,,,
15-Aug-2024 06:00,0.323,,,20.9,,,762,,,31,,,8.8,,,25.6,,,22,,,0.701,,,20,,,0.744,,,763,,,0.7,,,31,,,8.4,,,25,,,6,,,15,,,,,,,,,,,,,,
15-Aug-2024 07:00,0.439,,,20.8,,,762,,,31,,,11.8,,,25.8,,,26,,,0.7,,,25,,,0.735,,,763,,,0.701,,,32,,,10.9,,,25.5,,,6,,,19,,,,,,,,,,,,,,
15-Aug-2024 08:00,0.247,,,21.1,,,762,,,30,,,14.1,,,26.9,,,12,,,0.7,,,11,,,0.729,,,763,,,0.7,,,30,,,13.6,,,27.2,,,3,,,8,,,,,,,,,,,,,,
15-Aug-2024 09:00,0.17,,,21.2,,,762,,,28,,,14.9,,,28.9,,,11,,,0.7,,,10,,,0.727,,,762,,,0.7,,,28,,,14.7,,,27.4,,,5,,,6,,,,,,,,,,,,,,
15-Aug-2024 10:00,0.153,,,21.6,,,761,,,26,,,15.8,,,29.3,,,8,,,0.701,,,8,,,0.725,,,762,,,0.7,,,28,,,15.6,,,27.4,,,5,,,3,,,,,,,,,,,,,,
15-Aug-2024 11:00,0.148,,,21.9,,,761,,,25,,,16.6,,,29.4,,,6,,,0.701,,,5,,,0.722,,,762,,,0.701,,,26,,,16.4,,,27.5,,,3,,,2,,,,,,,,,,,,,,
15-Aug-2024 12:00,0.146,,,22.3,,,761,,,24,,,17.2,,,29.4,,,9,,,0.701,,,9,,,0.72,,,761,,,0.701,,,25,,,17.1,,,27.5,,,3,,,6,,,,,,,,,,,,,,
15-Aug-2024 13:00,0.155,,,22.9,,,760,,,23,,,18.2,,,29.5,,,13,,,0.701,,,13,,,0.718,,,761,,,0.7,,,24,,,18.1,,,27.6,,,1,,,12,,,,,,,,,,,,,,
15-Aug-2024 14:00,0.166,,,23.4,,,760,,,23,,,18.4,,,29.5,,,11,,,0.701,,,11,,,0.717,,,761,,,0.7,,,24,,,18.4,,,27.6,,,1,,,10,,,,,,,,,,,,,,
15-Aug-2024 15:00,0.145,,,23.7,,,760,,,23,,,16.6,,,29.6,,,8,,,0.7,,,7,,,0.721,,,761,,,0.701,,,25,,,16.6,,,27.6,,,4,,,4,,,,,,,,,,,,,,
15-Aug-2024 16:00,0.217,,,23.5,,,760,,,29,,,14.1,,,28.4,,,7,,,0.701,,,7,,,0.729,,,761,,,0.7,,,31,,,14.1,,,27.4,,,6,,,1,,,,,,,,,,,,,,
15-Aug-2024 17:00,0.21,,,23.4,,,759,,,29,,,15,,,28.1,,,5,,,0.701,,,5,,,0.725,,,760,,,0.701,,,30,,,14.9,,,27.5,,,3,,,2,,,,,,,,,,,,,,
15-Aug-2024 18:00,0.178,,,23.1,,,759,,,31,,,14.1,,,28,,,8,,,0.702,,,8,,,0.728,,,760,,,0.701,,,32,,,14,,,27.4,,,2,,,7,,,,,,,,,,,,,,
15-Aug-2024 19:00,0.18,,,23,,,759,,,32,,,13.7,,,27.5,,,6,,,0.701,,,6,,,0.727,,,759,,,0.702,,,33,,,13.6,,,27.2,,,3,,,4,,,,,,,,,,,,,,
15-Aug-2024 20:00,0.171,,,22.9,,,758,,,33,,,13.2,,,27.3,,,9,,,0.701,,,9,,,0.728,,,759,,,0.7,,,33,,,13.2,,,27,,,2,,,7,,,,,,,,,,,,,,
15-Aug-2024 21:00,0.172,,,22.8,,,757,,,32,,,13.1,,,27,,,10,,,0.701,,,9,,,0.727,,,758,,,0.701,,,33,,,13,,,26.8,,,3,,,6,,,,,,,,,,,,,,
15-Aug-2024 22:00,0.152,,,22.6,,,756,,,33,,,12.9,,,26.6,,,6,,,0.701,,,6,,,0.727,,,757,,,0.7,,,33,,,12.9,,,26.4,,,3,,,3,,,,,,,,,,,,,,
15-Aug-2024 23:00,0.157,,,22.5,,,756,,,33,,,12.4,,,26.2,,,10,,,0.701,,,9,,,0.728,,,757,,,0.701,,,33,,,12.4,,,26.1,,,2,,,8,,,,,,,,,,,,,,
16-Aug-2024 00:00,,IE,,22.5,,,756,,,34,,,11.9,,,25.6,,,13,,,0.701,,,13,,,0.729,,,756,,,0.7,,,34,,,11.8,,,25.5,,,5,,,8,,,,,,,,,,,,,,
16-Aug-2024 01:00,0.122,,,22.1,,,755,,,35,,,11.9,,,25.3,,,8,,,0.702,,,7,,,0.729,,,756,,,0.7,,,35,,,11.8,,,25.3,,,4,,,4,,,,,,,,,,,,,,
16-Aug-2024 02:00,0.123,,,22,,,755,,,35,,,11.8,,,25.4,,,8,,,0.7,,,7,,,0.728,,,756,,,0.7,,,35,,,11.7,,,25.3,,,2,,,6,,,,,,,,,,,,,,
16-Aug-2024 03:00,,IE,,22.5,,,755,,,35,,,11.5,,,25.3,,,5,,,0.7,,,5,,,0.729,,,756,,,0.7,,,35,,,11.5,,,25.2,,,4,,,1,,,,,,,,,,,,,,
16-Aug-2024 04:00,0.124,E,,22.3,,,755,,,35,,,11.3,,,25.2,,,8,,,0.701,,,8,,,0.73,,,755,,,0.701,,,35,,,11.3,,,25,,,2,,,6,,,,,,,,,,,,,,
16-Aug-2024 05:00,0.199,,,21.9,,,754,,,35,,,11.4,,,25.2,,,6,,,0.7,,,6,,,0.729,,,755,,,0.7,,,35,,,11.3,,,25,,,3,,,3,,,,,,,,,,,,,,
16-Aug-2024 06:00,0.202,,,21.8,,,754,,,35,,,11.6,,,25.4,,,6,,,0.7,,,6,,,0.728,,,755,,,0.701,,,35,,,11.5,,,25.2,,,6,,,0,,,,,,,,,,,,,,
16-Aug-2024 07:00,0.25,,,21.6,,,754,,,35,,,12.3,,,25.8,,,14,,,0.7,,,13,,,0.727,,,755,,,0.7,,,35,,,12.2,,,25.5,,,4,,,10,,,,,,,,,,,,,,
16-Aug-2024 08:00,0.255,,,21.6,,,755,,,34,,,13.2,,,26.3,,,14,,,0.7,,,13,,,0.725,,,755,,,0.7,,,34,,,13.1,,,26,,,2,,,11,,,,,,,,,,,,,,
16-Aug-2024 09:00,0.214,,,21.9,,,755,,,32,,,15.4,,,27.5,,,7,,,0.7,,,7,,,0.719,,,756,,,0.701,,,32,,,15.3,,,27,,,4,,,4,,,,,,,,,,,,,,
16-Aug-2024 10:00,0.126,,,22.6,,,755,,,26,,,18,,,29.2,,,6,,,0.7,,,6,,,0.713,,,755,,,0.701,,,27,,,17.9,,,27.5,,,3,,,4,,,,,,,,,,,,,,
16-Aug-2024 11:00,0.118,,,23.2,,,755,,,25,,,18.9,,,29.5,,,8,,,0.701,,,8,,,0.711,,,756,,,0.7,,,26,,,18.8,,,27.6,,,0,,,8,,,,,,,,,,,,,,
16-Aug-2024 12:00,0.117,,,23.7,,,755,,,25,,,19.2,,,29.5,,,6,,,0.701,,,6,,,0.711,,,756,,,0.701,,,26,,,19.2,,,27.6,,,-2,,,8,,,,,,,,,,,,,,
16-Aug-2024 13:00,0.119,,,24.4,,,755,,,25,,,21,,,29.5,,,3,,,0.701,,,3,,,0.706,,,756,,,0.7,,,27,,,21,,,27.7,,,-1,,,3,,,,,,,,,,,,,,
16-Aug-2024 14:00,0.118,,,24.9,,,755,,,24,,,21.4,,,29.6,,,2,,,0.7,,,2,,,0.705,,,756,,,0.7,,,26,,,21.3,,,27.7,,,1,,,1,,,,,,,,,,,,,,
16-Aug-2024 15:00,0.136,,,25.3,,,755,,,25,,,20.7,,,29.6,,,5,,,0.701,,,5,,,0.707,,,756,,,0.701,,,26,,,20.7,,,27.7,,,-2,,,6,,,,,,,,,,,,,,
16-Aug-2024 16:00,0.133,,,25.8,,,756,,,25,,,20.1,,,29.6,,,3,,,0.701,,,3,,,0.708,,,757,,,0.7,,,27,,,20.1,,,27.7,,,0,,,3,,,,,,,,,,,,,,
16-Aug-2024 17:00,0.137,,,26.1,,,756,,,26,,,19.6,,,29.5,,,1,,,0.701,,,1,,,0.711,,,757,,,0.701,,,28,,,19.5,,,27.7,,,3,,,-3,,,,,,,,,,,,,,
16-Aug-2024 18:00,0.132,,,26.3,,,757,,,27,,,18.8,,,29.6,,,3,,,0.7,,,3,,,0.713,,,758,,,0.701,,,29,,,18.7,,,27.6,,,2,,,1,,,,,,,,,,,,,,
16-Aug-2024 19:00,0.126,,,26.4,,,758,,,27,,,17.7,,,29.6,,,5,,,0.7,,,5,,,0.716,,,759,,,0.701,,,29,,,17.7,,,27.6,,,1,,,4,,,,,,,,,,,,,,
16-Aug-2024 20:00,0.137,,,26.4,,,758,,,27,,,16.8,,,29.6,,,3,,,0.7,,,3,,,0.719,,,759,,,0.701,,,29,,,16.8,,,27.6,,,0,,,4,,,,,,,,,,,,,,
16-Aug-2024 21:00,0.169,,,26.3,,,758,,,27,,,15.8,,,29.5,,,8,,,0.701,,,8,,,0.722,,,759,,,0.701,,,29,,,15.7,,,27.7,,,3,,,6,,,,,,,,,,,,,,
16-Aug-2024 22:00,0.333,,,26.2,,,759,,,29,,,14,,,28.8,,,14,,,0.701,,,13,,,0.727,,,760,,,0.701,,,31,,,13.9,,,27.7,,,5,,,9,,,,,,,,,,,,,,
16-Aug-2024 23:00,0.334,,,25.9,,,759,,,31,,,12.9,,,27.6,,,13,,,0.701,,,13,,,0.73,,,760,,,0.7,,,32,,,12.8,,,27,,,6,,,7,,,,,,,,,,,,,,
17-Aug-2024 00:00,,IE,,25.8,,,759,,,32,,,11.6,,,26.6,,,16,,,0.701,,,15,,,0.733,,,760,,,0.701,,,33,,,11.6,,,26.3,,,6,,,10,,,,,,,,,,,,,,
